Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std
11457,True,16,5,-10,0.99,-14,2,0.05,-19,0,1,True,0,0.35000000000000003,0.3055050463303893
11458,True,16,3,20,1.0,20,62,0.2,21,1,6,False,0,0.8304687500000001,0.28726326303874405
11459,True,30,5,14,1.0,14,106,0.5,-47,1,6,False,0,0.5399999999999999,0.3244092774726778
11460,True,16,3,22,0.25,1,28,0.05,-2,0,1,False,-1,0.1625,0.2753785273643051
11461,True,16,4,-4,1.0,-4,3,0.8,-1,0,1,False,0,0.875,0.20493901531919195
11462,True,16,3,6,0.9,3,104,0.05,-3,0,1,False,0,0.2,0.3011090610836324
11463,True,16,2,27,1.0,27,26,0.05,22,0,1,False,0,0.0625,0.12041594578792295
11464,True,16,2,22,1.0,22,21,0.99,13,1,8,True,0,0.2375,0.2655183609470351
11465,True,16,4,23,1.0,23,65,0.5,-24,1,4,False,0,0.3750000000000001,0.3087609647175843
11466,True,16,3,17,1.0,17,116,0.2,-15,3,2,False,0,0.3125,0.3649200825751671
11467,True,32,5,3,1.0,3,25,0.25,-1,0,1,False,0,0.50625,0.3627293490264625
11468,True,16,4,30,1.0,30,65,0.5,-17,0,1,False,0,0.30000000000000004,0.2422120283277993
11469,True,31,5,23,1.0,23,31,0.5,10,0,1,True,0,0.4064516129032258,0.3520752607714888
11470,True,16,5,-9,1.0,-9,15,0.01,-2,0,1,False,0,0.875,0.21756225162774293
11471,True,16,4,29,0.8,19,82,0.1,22,0,1,False,-1,0.4381944444444444,0.3457435180114207
11472,True,16,4,17,1.0,17,21,0.9,6,0,1,False,0,0.7625,0.311715682420161
11473,True,33,5,8,1.0,8,14,0.01,6,0,1,True,0,0.4787878787878787,0.40601537513804187
11474,True,16,3,16,0.05,-9,106,0.2,-35,1,8,False,-1,0.4625000000000001,0.2895398648430529
11475,True,15,2,-3,1.0,-3,13,0.4,-22,0,1,False,0,0.52,0.3913347124174613
11476,True,15,2,65,0.01,28,45,0.1,20,1,6,True,0,0.4933333333333333,0.39182114481458186
11477,True,15,3,110,0.4,-28,57,0.1,27,1,6,True,1,0.72,0.35294677866702306
11478,True,15,3,13,0.8,3,18,0.01,9,2,4,False,0,0.5466666666666667,0.45018514709691015
11479,True,15,3,18,1.0,18,38,0.75,-45,0,1,False,0,0.34666666666666673,0.32484428504101703
11480,True,15,2,0,1.0,0,16,0.01,4,0,1,False,0,0.92,0.22424476423255524
11481,True,15,2,16,1.0,16,74,0.4,-16,0,1,False,0,0.4933333333333333,0.3692979181920098
11482,True,15,4,7,1.0,7,41,0.2,-11,0,1,True,0,0.4933333333333334,0.31045281828476345
11483,True,15,4,50,0.5,-26,19,0.5,15,0,1,False,-1,0.512183908045977,0.3523462735649437
11484,True,15,4,12,0.01,2,8,0.8,-20,0,1,False,0,0.4266666666666665,0.3990464825532174
11485,True,15,5,-10,1.0,-10,0,0.05,-12,0,1,False,0,0.32,0.405674042269688
11486,True,15,3,19,0.1,-10,16,0.4,-41,1,8,True,0,0.5333333333333333,0.2690370836538197
11487,True,15,3,31,0.25,19,27,0.8,-36,1,6,False,0,0.3200000000000001,0.3913347124174613
11488,True,15,3,-2,1.0,-2,10,0.75,1,0,1,True,0,0.8933333333333333,0.2250925735484551
11489,True,15,5,23,0.75,-33,26,0.9,6,0,1,False,0,0.8533333333333334,0.2065591117977289
11490,True,15,5,19,1.0,19,63,0.25,-2,1,8,False,0,0.28,0.2704493615131253
11491,True,15,3,23,1.0,23,36,0.6,-9,0,1,False,0,0.16,0.2164651077128664
11492,True,15,2,7,1.0,7,4,0.75,-18,1,4,False,0,0.09333333333333332,0.1667618775665584
11493,True,15,5,17,1.0,17,23,0.9,10,0,1,False,0,0.8133333333333332,0.2972893411828826
11494,True,15,3,-5,1.0,-5,110,0.2,-35,0,1,False,0,0.5866666666666667,0.3583028779970269
11495,True,15,4,85,0.5,-33,17,0.9,-5,1,8,False,0,0.44,0.3480558247506528
11496,True,15,4,27,0.5,3,68,0.2,11,1,4,False,1,0.6,0.38544964466377263
11497,True,15,3,19,0.4,-4,5,1.0,5,3,3,False,0,0.52,0.41952353926806063
11498,True,15,2,34,0.5,16,51,0.2,20,0,1,True,0,0.6742857142857143,0.3973380815129707
11499,True,15,3,8,1.0,8,10,0.75,-4,0,1,False,0,0.16,0.2414243448488869
11500,True,15,5,3,0.75,-45,-7,0.05,-13,1,6,False,0,0.22666666666666666,0.3195234546871921
11501,True,15,3,6,0.95,-14,7,0.5,-12,0,1,False,0,0.2,0.29277002188456
11502,True,15,3,16,0.6,4,59,0.1,14,1,4,True,0,0.805,0.3386158801440274
11503,True,15,5,-9,1.0,-9,-11,0.9,-31,0,1,False,0,0.21333333333333326,0.29728934118288264
11504,True,15,5,9,0.8,-13,20,0.25,9,0,1,False,0,0.8533333333333333,0.2325838302531758
11505,True,15,3,35,0.2,14,20,0.95,-25,2,7,False,0,0.58,0.4246006527146587
11506,True,15,4,-9,1.0,-9,65,0.4,-44,3,2,False,0,0.7733333333333333,0.28149262021959875
11507,True,16,3,17,1.0,17,56,0.4,-4,3,2,False,0,0.525,0.3991657967979388
11508,True,16,2,86,0.2,16,67,0.2,15,0,1,False,0,0.2625,0.3703601850451351
11509,True,16,4,-7,1.0,-7,109,0.05,-9,3,7,True,0,0.8250000000000001,0.3
11510,True,16,2,5,0.2,1,40,0.5,-35,3,3,False,0,0.7124999999999999,0.3180670788790734
11511,True,16,4,75,0.2,-20,-1,0.5,-15,0,1,False,0,0.264423076923077,0.2272357689153629
11512,True,16,2,8,1.0,8,42,0.6,-44,1,2,False,0,0.4000000000000001,0.3651483716701108
11513,True,16,4,54,0.05,8,117,0.05,13,1,6,False,0,0.7625000000000001,0.3810074364978545
11514,True,16,4,17,1.0,17,39,0.1,7,0,1,True,0,0.35000000000000003,0.34641016151377546
11515,True,16,5,16,1.0,16,16,1.0,16,3,5,False,0,0.6,0.3932768321000701
11516,True,16,3,2,1.0,2,-5,0.4,-6,0,1,True,0,0.075,0.204939015319192
11517,True,16,4,16,1.0,16,13,0.95,-1,1,4,False,0,0.1125,0.16278820596099708
11518,True,16,2,30,1.0,30,29,0.9,19,1,6,False,0,0.2,0.32659863237109044
11519,True,16,4,26,0.95,-10,28,0.95,-13,1,2,False,0,0.6375000000000002,0.4080441152620633
11520,True,16,4,12,0.6,7,56,0.05,8,3,5,True,0,0.7875000000000001,0.26801741236966925
11521,True,16,2,82,0.25,-1,23,0.75,13,0,1,False,0,0.5625000000000001,0.3739429546512854
11522,True,16,3,6,0.6,-7,63,0.4,-32,0,1,False,0,0.6625000000000001,0.3159641329855864
11523,True,15,2,10,1.0,10,28,0.25,1,3,5,False,0,0.5549999999999999,0.2612128305752664
11524,True,15,3,2,1.0,2,17,0.5,-24,0,1,False,0,0.5066666666666667,0.3369329451445933
11525,True,15,3,17,1.0,17,87,0.1,18,0,1,False,0,0.92,0.21111946516469904
11526,True,15,4,12,0.1,-11,55,0.25,-23,0,1,True,0,0.7333333333333333,0.3903600291794133
11527,True,15,4,-10,1.0,-10,32,0.05,-14,1,2,True,0,0.8933333333333333,0.2491891612715892
11528,True,15,3,54,0.01,12,48,0.6,-33,0,1,False,0,0.32,0.3687817782917155
11529,True,15,2,10,0.95,9,75,0.5,-49,0,1,False,0,0.3200000000000001,0.3687817782917155
11530,True,15,4,27,0.5,-9,81,0.5,-36,1,6,True,0,0.7466666666666667,0.2559761893688737
11531,True,15,3,30,1.0,30,56,0.05,38,0,1,True,0,0.8800000000000001,0.19712215212183248
11532,True,15,5,114,0.25,-30,2,0.75,0,1,2,False,0,0.34666666666666673,0.3502380143083653
11533,True,15,4,30,1.0,30,81,0.1,28,0,1,False,0,0.72,0.3764495792457281
11534,True,15,3,7,1.0,7,21,0.6,-1,0,1,False,0,0.6933333333333332,0.2814926202195987
11535,True,15,2,60,0.01,-2,-8,0.9,-19,1,2,False,0,0.02666666666666667,0.07037315505489969
11536,True,15,4,102,0.25,-17,20,0.6,0,1,4,False,1,0.5044444444444445,0.3556497890998566
11537,True,15,3,40,0.05,17,80,0.1,13,0,1,False,0,0.5066666666666667,0.4061433010064071
11538,True,15,4,4,1.0,4,64,0.05,5,0,1,True,0,0.96,0.0828078671210825
11539,True,16,3,116,0.25,-20,25,0.75,11,0,1,False,0,0.6875000000000001,0.3095695936834451
11540,True,16,5,6,1.0,6,22,0.75,-7,2,2,False,0,0.584375,0.34434418343666945
11541,True,16,3,39,0.6,-36,20,0.8,-40,2,6,False,0,0.6375000000000001,0.3030401513551188
11542,True,16,3,27,1.0,27,28,0.2,22,1,2,False,0,0.2,0.2633122354417533
11543,True,16,5,6,1.0,6,12,0.4,8,0,1,False,0,0.8875000000000001,0.1927865832122834
11544,True,16,4,-5,1.0,-5,48,0.1,-8,0,1,False,0,0.6374999999999998,0.38100743649785457
11545,True,16,2,35,0.8,-35,36,0.8,-21,0,1,True,0,0.4625,0.3774917217635375
11546,True,16,2,-7,1.0,-7,81,0.25,-34,0,1,True,0,0.5527777777777777,0.2668980477658737
11547,True,16,2,10,1.0,10,19,0.8,-12,3,2,True,0,0.375,0.37859388972001823
11548,True,16,5,30,1.0,30,85,0.4,-3,0,1,False,0,0.325,0.3172801075810879
11549,True,16,4,23,1.0,23,53,0.25,17,0,1,True,0,0.6125,0.3685557397915997
11550,True,16,3,56,0.25,19,28,1.0,28,2,3,False,0,0.7,0.3183289703016885
11551,True,16,3,15,0.75,-25,6,0.99,5,3,3,False,0,0.55,0.3898717737923586
11552,True,16,3,4,1.0,4,83,0.01,8,1,6,False,0,0.8875000000000001,0.17841898254763516
11553,True,16,4,9,1.0,9,25,0.2,14,0,1,True,0,0.9,0.17888543819998318
11554,True,16,5,31,0.9,20,110,0.4,-33,0,1,False,0,0.325,0.3492849839314596
11555,True,16,2,38,0.6,3,43,0.75,-37,1,2,False,0,0.4785714285714286,0.3890333388997788
11556,True,16,4,-7,1.0,-7,40,0.01,0,1,4,False,0,0.925,0.17701224063135673
11557,True,16,2,87,0.1,0,9,1.0,9,0,1,False,0,0.625,0.37148351242013417
11558,True,16,4,38,0.5,-26,9,0.1,3,0,1,False,0,0.6124999999999999,0.29636688973860315
11559,True,16,5,1,1.0,1,9,0.8,-44,0,1,False,0,0.575,0.3336665001664586
11560,True,16,3,34,0.01,-9,109,0.01,-3,0,1,False,0,0.9,0.14605934866804424
11561,True,16,2,48,0.5,-32,76,0.2,-10,0,1,False,0,0.475,0.2720294101747089
11562,True,16,3,25,1.0,25,115,0.05,27,1,4,False,0,0.8125000000000001,0.2578759391645525
11563,True,16,5,5,1.0,5,15,0.01,9,1,4,False,0,0.8624999999999999,0.17464249196572978
11564,True,16,5,46,0.6,-19,111,0.4,-36,0,1,False,0,0.325,0.3172801075810878
11565,True,16,2,-7,1.0,-7,15,0.4,-19,0,1,False,0,0.6125,0.3461695153148719
11566,True,16,4,13,0.05,-1,14,0.8,-15,0,1,True,0,0.5624999999999999,0.2217355782608345
11567,True,16,4,28,1.0,28,57,0.4,13,3,6,True,0,0.5249999999999999,0.3255764119219941
11568,True,16,5,17,1.0,17,51,0.4,4,0,1,False,0,0.55,0.28751811537130434
11569,True,16,3,25,1.0,25,29,0.9,3,0,1,False,0,0.625,0.3415650255319866
11570,True,16,3,2,1.0,2,11,0.4,4,0,1,False,0,0.8999999999999999,0.1460593486680443
11571,True,15,2,22,1.0,22,24,0.8,6,1,8,False,0,0.56,0.4084815085865489
11572,True,15,3,16,0.05,-2,3,0.75,-29,1,2,False,0,0.6016161616161617,0.3846010498611921
11573,True,15,2,17,0.8,12,17,0.75,5,1,6,True,0,0.3466666666666667,0.3661901665736508
11574,True,15,2,9,1.0,9,11,0.95,-11,0,1,False,0,0.6,0.37032803990902063
11575,True,15,4,16,1.0,16,45,0.2,8,1,2,False,0,0.3733333333333333,0.3195234546871921
11576,True,15,3,30,1.0,30,38,0.2,31,1,6,False,0,0.8666666666666667,0.17994708216848748
11577,True,15,2,10,1.0,10,28,0.25,1,0,1,False,0,0.38666666666666666,0.3335237551331168
11578,True,15,2,17,0.2,4,10,0.75,2,3,2,False,0,0.7200000000000001,0.34475664294853386
11579,True,15,4,-9,1.0,-9,43,0.4,-41,3,5,False,0,0.7200000000000001,0.35294677866702306
11580,True,15,2,-10,1.0,-10,0,0.75,-47,0,1,False,0,0.5866666666666667,0.3335237551331168
11581,True,15,4,29,1.0,29,99,0.4,-12,1,4,False,0,0.4400000000000001,0.3135055251278904
11582,True,15,2,6,0.2,-2,25,0.6,-22,3,3,True,0,0.7333333333333333,0.20930724738891346
11583,True,15,5,2,1.0,2,5,0.2,4,1,8,False,0,0.92,0.12649110640673514
11584,True,15,2,-10,1.0,-10,13,0.1,-15,2,6,False,0,0.6400000000000001,0.3641035959331198
11585,True,15,2,11,0.99,-14,5,0.75,-15,0,1,False,0,0.05333333333333334,0.09154754164341272
11586,True,15,4,-1,1.0,-1,70,0.01,-5,2,2,False,0,0.20000000000000004,0.2618614682831909
11587,True,15,2,19,0.2,-14,86,0.01,8,1,6,False,0,0.92,0.14735767952260145
11588,True,15,3,24,1.0,24,29,0.25,23,1,6,False,0,0.6133333333333334,0.4501851470969102
11589,True,15,3,52,0.05,15,30,0.4,12,0,1,True,0,0.3600000000000001,0.2414243448488869
11590,True,15,2,51,0.4,-9,33,0.4,-4,0,1,False,0,0.2933333333333333,0.31045281828476345
11591,True,15,3,93,0.1,2,61,0.25,2,0,1,False,1,0.6533333333333332,0.3739111175259754
11592,True,15,4,23,1.0,23,37,0.8,-42,0,1,False,0,0.4266666666666668,0.3534860406754147
11593,True,15,3,29,0.9,-10,32,0.8,-22,0,1,False,1,0.4666666666666666,0.3829708431025353
11594,True,15,4,8,1.0,8,6,0.99,1,0,1,False,0,0.13333333333333333,0.3177300441449957
11595,True,15,5,11,1.0,11,17,0.1,9,1,6,True,0,0.5733333333333335,0.3283436063174122
11596,True,15,5,25,1.0,25,73,0.1,22,0,1,False,0,0.44,0.4355620342893601
11597,True,15,4,20,0.05,-2,63,0.2,-9,0,1,False,0,0.7333333333333335,0.3518657752744984
11598,True,15,3,19,0.99,-24,40,0.05,9,0,1,False,0,0.5733333333333334,0.39182114481458186
11599,True,15,3,27,1.0,27,35,0.75,15,0,1,False,0,0.4933333333333334,0.34530869557266475
11600,True,15,2,44,0.1,10,13,0.1,11,0,1,False,0,0.3725490196078431,0.4056854148126705
11601,True,15,2,-10,1.0,-10,3,0.4,-18,0,1,False,0,0.6133333333333334,0.31592645316516915
11602,True,15,3,56,0.4,-49,-13,0.99,-19,0,1,False,0,0.28,0.29081167199998803
11603,True,16,4,26,1.0,26,101,0.25,5,0,1,False,0,0.5750000000000001,0.37859388972001823
11604,True,16,2,0,0.25,-1,8,0.8,-30,1,2,False,0,0.8,0.2921186973360886
11605,True,16,2,6,1.0,6,9,0.2,6,0,1,False,0,0.8125,0.3383784863137726
11606,True,16,4,30,1.0,30,44,0.05,30,2,6,False,0,0.7999999999999999,0.3346640106136302
11607,True,16,4,18,1.0,18,36,0.01,22,2,7,True,0,0.9375,0.202895703913776
11608,True,16,4,72,0.05,20,67,0.6,-37,0,1,True,0,0.325,0.3087609647175843
11609,True,16,5,17,1.0,17,22,0.95,5,0,1,False,0,0.85,0.23664319132398465
11610,True,16,4,10,0.2,-5,8,0.95,-30,3,4,False,0,0.7759615384615385,0.32504740968116314
11611,True,16,3,7,1.0,7,30,0.05,10,0,1,True,0,0.8374999999999999,0.3442382895611701
11612,True,32,4,30,1.0,30,68,0.2,14,2,4,False,0,0.50625,0.3934442617408141
11613,True,16,4,16,1.0,16,28,0.4,11,0,1,True,0,0.6375,0.3593976442141304
11614,True,16,2,-1,1.0,-1,38,0.5,-49,0,1,False,0,0.4875,0.3930648801406709
11615,True,16,2,46,0.4,-22,23,0.8,-33,2,3,False,-1,0.7625,0.2552776266472773
11616,True,16,5,72,0.05,0,96,0.05,-7,0,1,False,0,0.2875,0.3180670788790734
11617,True,16,5,0,1.0,0,14,0.4,1,0,1,False,0,0.95,0.11547005383792515
11618,True,16,2,-9,1.0,-9,-6,0.6,-14,0,1,False,0,0.525,0.37148351242013417
11619,True,16,3,75,0.05,14,95,0.1,8,0,1,False,0,0.1388888888888889,0.2281433380926329
11620,True,16,3,13,1.0,13,47,0.2,8,1,4,False,0,0.4625,0.3913651321549567
11621,True,16,2,3,1.0,3,9,0.8,-8,1,8,False,0,0.6125,0.35378901433858384
11622,True,16,4,32,0.2,4,10,1.0,10,1,2,False,0,0.6875,0.3721558813185679
11623,True,16,4,4,1.0,4,2,0.75,-27,2,2,False,0,0.05,0.0894427190999916
11624,True,16,5,37,0.4,-1,92,0.4,-37,0,1,False,0,0.275,0.34156502553198664
11625,True,16,4,10,0.5,-20,10,0.5,-18,0,1,False,0,0.7375,0.29860788111948194
11626,True,16,4,3,1.0,3,26,0.1,6,0,1,False,0,0.85,0.2683281572999748
11627,True,16,2,-7,1.0,-7,62,0.01,-7,0,1,False,0,0.9125,0.14548768561863462
11628,True,16,5,15,0.6,-33,-2,0.95,-5,0,1,False,0,0.25,0.2780887148615228
11629,True,16,5,73,0.5,-13,89,0.25,26,0,1,False,0,0.7000000000000001,0.3183289703016886
11630,True,16,2,5,1.0,5,42,0.01,8,0,1,False,0,0.8249999999999998,0.28166173565703473
11631,True,16,4,9,0.5,9,10,0.05,0,0,1,False,0,0.1625,0.3518996068956789
11632,True,16,3,7,1.0,7,2,0.1,-4,1,4,False,0,0.1875,0.26801741236966925
11633,True,16,3,22,0.2,16,17,1.0,17,1,4,False,0,0.4125,0.4096746676734276
11634,True,16,5,20,1.0,20,66,0.05,13,0,1,False,0,0.1875,0.29636688973860315
11635,True,16,5,31,0.95,18,29,0.8,19,0,1,True,-1,0.0625,0.1586400537905439
11636,True,16,5,15,0.1,-2,36,0.5,-35,0,1,False,0,0.7374999999999999,0.33241540277189324
11637,True,16,4,32,0.9,-11,39,0.4,25,1,6,True,0,0.7999999999999999,0.2732520204255893
11638,True,16,4,19,1.0,19,18,0.95,-28,1,2,True,0,0.0875,0.1927865832122834
11639,True,16,2,23,1.0,23,24,0.05,22,0,1,False,0,0.2,0.32659863237109044
11640,True,16,3,-3,0.2,-8,27,0.1,-17,2,6,True,0,0.7875000000000001,0.3612478373637688
11641,True,16,3,7,1.0,7,93,0.05,-3,1,6,False,0,0.3614583333333334,0.3872848865284228
11642,True,16,2,31,0.9,-21,80,0.2,25,1,4,False,0,0.7875,0.3138470965295043
11643,True,16,2,3,0.6,-27,-8,0.95,-13,0,1,False,0,0.3125,0.4129164564412515
11644,True,16,3,12,1.0,12,59,0.4,-18,0,1,True,0,0.4125000000000001,0.3827531841800928
11645,True,16,5,76,0.5,-46,30,0.25,18,0,1,False,1,0.525,0.3855731664245668
11646,True,16,5,6,1.0,6,32,0.05,9,2,5,False,0,0.925,0.14375905768565214
11647,True,16,3,11,1.0,11,21,0.5,10,0,1,False,0,0.7374999999999999,0.3403429642777023
11648,True,16,4,-7,1.0,-7,12,0.2,-13,2,2,False,0,0.6125,0.4224926034855522
11649,True,16,3,20,0.4,-20,46,0.4,-22,0,1,False,0,0.7749999999999999,0.3172801075810878
11650,True,16,5,11,1.0,11,26,0.2,5,1,2,False,0,0.3625,0.4272001872658766
11651,True,16,3,19,0.99,6,33,0.8,-23,0,1,False,0,0.4125,0.3685557397915997
11652,True,16,4,88,0.2,13,96,0.1,23,0,1,False,1,0.7250000000000001,0.3991657967979388
11653,True,16,4,26,1.0,26,32,0.8,15,0,1,True,0,0.325,0.3336665001664586
11654,True,16,2,1,1.0,1,32,0.4,-16,0,1,False,0,0.5375,0.4177319714841085
11655,True,16,3,-1,1.0,-1,58,0.05,-14,1,6,False,0,0.35000000000000003,0.33862466931200785
11656,True,16,5,18,0.1,18,54,0.2,-1,0,1,False,0,0.17500000000000002,0.2909753712372693
11657,True,32,3,20,1.0,20,34,0.2,18,1,2,False,0,0.5874999999999999,0.4426824391541683
11658,True,16,3,10,1.0,10,24,0.5,-12,3,4,False,0,0.2125,0.2872281323269014
11659,True,16,5,49,0.1,-1,24,0.05,8,1,8,False,0,0.7541666666666667,0.3448832330578633
11660,True,16,4,-7,1.0,-7,26,0.1,-12,2,4,False,0,0.3875,0.3757215280851852
11661,True,16,3,29,1.0,29,49,0.5,20,0,1,False,0,0.6423076923076924,0.4070192799857015
11662,True,16,2,2,1.0,2,1,0.75,-21,1,2,False,0,0.037500000000000006,0.10878112581387148
11663,True,16,4,12,1.0,12,19,0.75,-6,1,4,False,0,0.4375,0.4014556845614054
11664,True,16,5,22,1.0,22,18,0.99,15,3,4,False,0,0.05,0.13662601021279466
11665,True,16,4,22,0.05,14,13,0.2,10,0,1,True,0,0.175,0.2408318915758459
11666,True,16,5,-1,1.0,-1,114,0.05,-6,3,5,False,0,0.3875000000000001,0.3964425136973413
11667,True,15,5,-1,1.0,-1,68,0.01,-8,0,1,True,0,0.68,0.405674042269688
11668,True,15,4,15,0.8,-44,89,0.2,-12,0,1,False,0,0.4172549019607843,0.3847016849324292
11669,True,15,3,15,1.0,15,70,0.4,-35,3,3,False,0,0.5066666666666666,0.3283436063174123
11670,True,15,5,18,0.95,-22,26,0.99,-30,1,8,False,0,0.8,0.2828427124746189
11671,True,15,3,62,0.1,24,89,0.4,-23,3,5,True,0,0.37333333333333335,0.3104528182847635
11672,True,15,3,44,0.5,16,58,0.25,18,1,6,False,0,0.4222222222222223,0.3851750100406156
11673,True,15,4,10,1.0,10,10,1.0,10,1,8,False,0,0.5866666666666667,0.4373077809027587
11674,True,15,4,7,1.0,7,79,0.2,-11,3,3,False,0,0.4133333333333333,0.39617216074881
11675,True,15,2,-6,1.0,-6,30,0.4,-24,1,6,False,0,0.7733333333333333,0.2814926202195987
11676,True,15,2,32,0.05,-12,36,0.2,-17,0,1,True,0,0.6933333333333332,0.34530869557266475
11677,True,15,5,21,0.9,-15,64,0.5,-32,0,1,False,0,0.3466666666666667,0.30674947122242624
11678,True,15,3,28,1.0,28,28,0.99,4,0,1,False,0,0.2,0.32071349029490925
11679,True,15,2,23,1.0,23,31,0.75,-4,0,1,False,0,0.5733333333333334,0.3692979181920098
11680,True,15,4,14,1.0,14,46,0.25,3,3,3,False,0,0.3333333333333333,0.3829708431025353
11681,True,15,3,-4,0.8,-8,-11,0.8,-20,3,3,True,0,0.2,0.2927700218845599
11682,True,15,2,23,1.0,23,70,0.25,18,0,1,False,0,0.6799999999999999,0.4195235392680606
11683,True,16,3,53,0.5,-5,27,0.8,10,0,1,False,-1,0.5875,0.2963668897386031
11684,True,16,3,95,0.25,-45,108,0.25,-42,1,8,False,1,0.6375,0.2753785273643051
11685,True,16,4,4,1.0,4,27,0.5,-11,0,1,True,0,0.4875,0.3008321791298265
11686,True,16,4,26,1.0,26,51,0.1,27,0,1,False,0,0.7000000000000001,0.3011090610836324
11687,True,16,3,18,1.0,18,27,0.8,7,0,1,False,0,0.675,0.2294921930407801
11688,True,16,4,14,0.5,-24,34,0.1,-17,0,1,False,0,0.3375,0.35566838487557484
11689,True,16,4,104,0.4,-46,21,0.4,13,0,1,False,0,0.6053571428571429,0.3668166050885749
11690,True,16,5,30,0.99,19,45,0.8,-1,3,3,False,0,0.55,0.28751811537130434
11691,True,16,2,33,0.5,-39,5,0.6,-18,2,8,False,0,0.6125,0.2872281323269014
11692,True,16,5,27,1.0,27,33,0.2,30,0,1,True,0,0.8375,0.28489764243788795
11693,True,16,2,27,0.6,-20,11,0.95,6,0,1,False,0,0.6125,0.3383784863137726
11694,True,16,4,24,1.0,24,63,0.2,15,0,1,False,0,0.575,0.3924283374069717
11695,True,16,2,-10,1.0,-10,35,0.4,-33,2,7,True,0,0.825,0.2294921930407801
11696,True,31,2,64,0.25,-3,13,0.95,-7,1,6,False,0,0.5,0.30000000000000004
11697,True,16,5,18,1.0,18,30,0.8,-1,3,3,False,0,0.5916666666666668,0.2879043050891891
11698,True,16,3,10,0.01,-9,-9,1.0,-9,1,6,True,0,0.2625,0.2604483314082341
11699,True,15,3,15,1.0,15,16,0.95,0,2,4,False,0,0.6266666666666667,0.376955220278534
11700,True,15,5,-10,1.0,-10,2,0.75,-44,1,4,True,0,0.7333333333333335,0.3436498771936898
11701,True,15,2,19,0.75,16,18,1.0,18,0,1,False,0,0.21333333333333326,0.3583028779970269
11702,True,15,4,1,1.0,1,47,0.25,-22,0,1,False,0,0.2363636363636364,0.2902590139158233
11703,True,15,4,-3,1.0,-3,33,0.1,-7,0,1,False,0,0.6,0.3779644730092272
11704,True,15,2,54,0.5,-12,21,0.1,19,2,2,False,1,0.7777777777777778,0.2088010622527664
11705,True,15,2,-1,0.6,-19,42,0.1,1,0,1,False,0,0.92,0.21111946516469907
11706,True,15,2,10,1.0,10,67,0.05,2,0,1,False,0,0.3733333333333333,0.3844600418893019
11707,True,15,5,-1,0.5,-3,12,0.01,-12,0,1,False,0,0.23555555555555555,0.292625408380116
11708,True,15,5,72,0.2,4,35,0.75,-35,0,1,False,1,0.2933333333333333,0.384460041889302
11709,True,15,2,12,1.0,12,2,0.95,-27,0,1,True,0,0.12512820512820513,0.27916471635222057
11710,True,15,4,30,0.5,20,44,0.2,27,0,1,False,0,0.6399999999999999,0.3794733192202055
11711,True,15,2,36,0.5,0,27,0.75,-13,2,2,False,0,0.4,0.4342481186734476
11712,True,15,2,16,0.99,4,84,0.4,-27,3,5,False,0,0.26666666666666666,0.3754362541795624
11713,True,15,5,-2,1.0,-2,82,0.25,-18,0,1,False,0,0.6266666666666667,0.3614784456460256
11714,True,15,5,-5,1.0,-5,3,0.9,-19,0,1,False,0,0.6666666666666666,0.3976119189552021
11715,True,16,3,24,1.0,24,33,0.25,27,0,1,False,0,0.7012452107279694,0.3254772020457664
11716,True,16,3,32,0.6,10,47,0.05,21,1,2,True,-1,0.7118303571428571,0.3011110908462394
11717,True,16,3,7,0.6,-6,76,0.1,1,2,5,False,0,0.5919117647058824,0.35923072363422404
11718,True,16,5,65,0.2,20,38,0.8,8,0,1,False,0,0.375,0.3492849839314596
11719,True,16,4,24,0.6,-36,-6,0.99,-32,1,4,False,0,0.2125,0.24731895735399395
11720,True,16,4,71,0.4,-22,38,0.05,9,3,6,False,0,0.6375000000000001,0.32015621187164245
11721,True,16,5,-10,1.0,-10,94,0.2,-38,0,1,False,0,0.625,0.3336665001664586
11722,True,16,3,12,0.9,8,91,0.05,9,2,7,False,0,0.6774739583333333,0.34917662637446106
11723,True,16,3,8,0.95,0,37,0.5,-23,0,1,True,0,0.2625,0.3630886025935451
11724,True,16,5,83,0.2,-13,20,0.8,-39,3,5,False,0,0.525,0.3568379650952703
11725,True,16,4,83,0.25,8,40,0.25,10,0,1,False,0,0.4208333333333333,0.3862210075418823
11726,True,16,4,12,1.0,12,11,0.95,-34,0,1,False,0,0.12500000000000006,0.1914854215512677
11727,True,16,5,12,1.0,12,72,0.01,9,1,6,True,0,0.6499999999999999,0.31411250638372656
11728,True,16,3,1,1.0,1,42,0.25,4,0,1,False,0,0.85,0.2780887148615228
11729,True,16,3,21,0.2,17,23,0.9,-23,1,6,False,1,0.3875,0.3757215280851853
11730,True,16,4,28,1.0,28,28,1.0,28,3,3,False,0,0.6749999999999999,0.3415650255319866
11731,True,16,2,91,0.05,14,26,0.1,14,0,1,False,0,0.125,0.2816617356570348
11732,True,16,3,17,1.0,17,17,0.6,10,0,1,True,0,0.275,0.30876096471758424
11733,True,16,2,8,0.75,0,6,1.0,6,1,8,False,0,0.3125000000000001,0.3344149119482164
11734,True,16,4,26,1.0,26,27,0.5,12,1,2,False,0,0.3,0.3723797345005051
11735,True,16,4,36,0.6,-34,19,0.01,12,0,1,False,0,0.6874999999999999,0.3344149119482164
